10C01|无穷远处的一的无穷次型极限|取对数并使用对数的等价无穷小|2|重要极限与指数连续性|-|把幂式转为指数形式;计算指数中的一阶相对增量极限|POWER_LIMIT_ONE_INFINITY|两个含参数一次因子构成有理底数|凑第二重要极限的标准形式|-|分子分母线性排版与解析符号可能相反，精确参数符号需核对
10C02|隐式复合函数的偏导线性组合|全微分并比较自变量微分系数|2|多元函数链式法则|-|对隐式复合关系求全微分;解出偏导并化简指定线性组合|IMPLICIT_HOMOGENEOUS_PARTIAL|以坐标比值为中间变量的隐函数|-|-|题干乘积与分式排版不明，解析按比值处理
10C03|多瑕点反常积分的收敛判定|分别在各瑕点作等价比较与上界比较|3|反常积分比较判别法|-|分离区间两端瑕点;在每个端点比较标准幂积分的可积性|IMPROPER_TWO_ENDPOINTS|对数幂与代数因子构成的双端瑕积分|-|-|根式和幂次在题干中粘连，精确参数范围需核对
10C04|二重积分的黎曼和识别|将双重求和写成网格函数值乘面积元|2|定积分的黎曼和定义|-|提取两个网格步长;识别矩形区域与二元被积函数|DOUBLE_RIEMANN_SUM|两个独立求和指标及不同次幂分母|-|-|旧考点过粗，原题实际为二重黎曼和识别
10C05|有单侧逆矩阵的秩|由乘积秩和矩阵维数给出上下界|1|矩阵乘积的秩不等式|-|从乘积为单位矩阵得到秩下界;用矩阵维数给出上界并合并|ONE_SIDED_INVERSE_RANK|矩形矩阵乘积为单位矩阵|-|-|-
10C06|矩阵多项式约束下的相似标准形|将矩阵恒等式转为特征值方程并用秩定重数|2|实对称矩阵可对角化|矩阵秩与非零特征值个数|求特征值可取集合;结合秩确定非零特征值的重数与对角形式|SYMMETRIC_POLYNOMIAL_RANK|二次矩阵恒等式与已知秩|-|-|-
10C07|分布函数跳跃处的点概率|用右连续值减左极限|1|分布函数的性质|-|读出指定点的分布函数值和左极限;求跳跃幅度对应的点概率|CDF_ATOM_JUMP|分段常值与指数分布函数接点|-|-|-
10C08|拼接概率密度的归一化|分段积分并使用总概率为一|1|概率密度的非负性与归一性|-|分别积分正态和均匀密度所占区间;建立系数的归一化关系|PIECEWISE_DENSITY_NORMALIZATION|不同区间使用两个已知密度的缩放|-|-|-
10F09|参数方程的二阶导数|连续使用对参数求导再除以横坐标导数|2|参数方程求导|变上限积分求导|先计算一阶参数导数比值;再对参数求导并换算为二阶导数|PARAMETRIC_SECOND_DERIVATIVE|指数横坐标和积分纵坐标|-|-|旧考点误指中值定理，实际为参数方程二阶导数
10F10|换元与分部积分的定积分计算|先换元再连续分部积分|2|换元积分法;分部积分|-|按原解析作变量替换并调整积分限;用分部积分降次计算|INTEGRAL_SUBSTITUTION_PARTS|三角函数与幂函数的复合积分|-|-|题干根号或幂次与解析换元存在排版歧义
10F11|分段曲线上的第二类曲线积分|将折线分段参数化并相加|2|曲线积分的参数化公式|-|按绝对值折点拆分有向路径;分别参数化求积后合并|LINE2_PIECEWISE_LINEAR|倒V形折线从左端到右端|-|-|-
10F12|均匀立体的质心坐标|用一阶矩与体积之比并取柱坐标|2|三重积分计算体积与静矩|-|确定抛物面与平面之间的柱坐标积分限;计算体积和轴向静矩并取比值|SOLID_CENTROID_PARABOLOID|抛物面与水平面围成均匀立体|-|-|-
10F13|向量空间维数与含参向量组的秩|行化简向量矩阵并施加秩条件|2|向量组秩与生成空间维数|-|把空间维数改写为向量组秩;行化简后求使秩降至指定值的参数|PARAM_VECTOR_RANK|三个四维向量生成二维空间|-|-|-
10F14|由分布律归一化识别泊松矩|先归一化再用泊松均值方差关系|2|概率分布的归一性|原点矩与方差的关系|由概率总和求归一化常数;识别泊松分布并求二阶矩|POISSON_NORMALIZE_MOMENT|阶乘分母的无穷离散分布|-|-|-
