15C01|二阶导数图像与拐点|观察零点和不存在点两侧符号|1|凹凸性;拐点定义|-|从二阶导数图像列出候选点;以两侧凹凸改变筛选拐点|SECOND_DERIVATIVE_INFLECTION|含切轴零点与竖直间断的图像|-|-|已查看本地配图
15C02|由特解反求微分方程系数|指数解结构匹配特征根与共振项|2|常系数微分方程;待定系数法|-|根据指数项和共振多项式识别特征根;代回方程确定非齐次项系数|ODE_REVERSE_COEFFICIENTS|给定两个指数频率的特解|-|-|-
15C03|幂级数收敛半径与点的敛散性|条件收敛定位半径并使用逐项求导性质|2|阿贝尔定理;幂级数逐项求导|-|由边界条件收敛确定原级数半径;判断乘以次数后的半径;比较待判点与收敛区间|POWER_CONDITIONAL_RADIUS|系数乘次数且中心平移|-|-|两个待判点均转写成3，无法确认具体点；解析还误从条件收敛推出系数比极限存在
15C04|二重积分极坐标转化|把双曲线与射线改写为极坐标边界|2|极坐标Jacobian;区域边界|-|转写两条双曲线的径向界;确定射线角度界;补入面积元因子|DOUBLE_POLAR_HYPERBOLA|乘积双曲线围成的扇形带|-|-|斜率根号与径向上下限转写冲突
15C05|参数方程组无穷多解条件|增广矩阵行化简与秩比较|2|线性方程组秩判定|-|找出系数矩阵降秩参数;检查增广矩阵相容性|PARAM_NONHOMOGENEOUS_INFINITE|幂次列结构和参数右端项|-|-|-
15C06|正交变换列重排与标准形|跟踪特征向量顺序和符号变化|1|正交对角化|-|写出新旧正交基的变换关系;对应重排标准形系数并处理列变号|ORTHOGONAL_COLUMN_REORDER|交换特征向量并将一列变号|-|-|-
15C07|任意事件概率不等式|利用交事件包含关系形成概率界|1|事件包含与概率单调性|-|把交事件与两个原事件分别比较;相加形成普适不等式|EVENT_INTERSECTION_BOUND|交概率与边缘概率平均的比较|-|-|选项不等号与分式粘连且重复，解析方向与选项不一致
15C08|不相关变量的混合矩|展开期望并用协方差为零|1|协方差;方差与二阶矩|-|展开多项式期望;由不相关分解乘积期望;用方差恢复二阶矩|UNCORRELATED_MIXED_MOMENT|二次多项式期望|-|-|解析将不相关误写成独立，实际只需不相关
15F09|对数三角函数极限|洛必达结合三角基本极限|1|洛必达法则|-|对分子分母求导;利用正切与自变量的等价关系|LOG_COS_QUADRATIC_LIMIT|对数余弦除以平方|-|-|-
15F10|对称区间定积分|利用奇偶性消去奇函数部分|1|积分奇偶性|-|分离奇函数与绝对值项;将剩余偶函数积分化为半区间|SYMMETRIC_ODD_CANCEL|三角分式与绝对值之和|-|-|-
15F11|二元隐函数全微分|隐式偏导并代入指定点|1|隐函数偏导;全微分|-|确定指定自变量点的隐函数值;求两个偏导并组成全微分|IMPLICIT_TOTAL_DIFFERENTIAL|指数与三元乘积约束|-|-|-
15F12|三重积分的对称性与截面法|轮换对称化简后按高度积分|1|积分对称性;截面面积|-|利用坐标轮换对称合并积分;计算单纯形截面面积;完成一元积分|SIMPLEX_LINEAR_MOMENT|对称四面体上的线性被积函数|-|-|解析截面积漏写二分之一但下一行使用了该因子
15F13|递推行列式|沿首行展开建立一阶递推|2|行列式展开;递推数列|-|将n阶行列式归约到低一阶;平移递推并用初值求通项|DETERMINANT_RECURRENCE|次对角线稀疏且末列常数|-|-|-
15F14|二维正态的独立性与象限概率|中心化后分拆异号事件|1|二维正态独立判定;正态对称性|-|由零相关识别联合正态独立;中心化乘积事件;计算异号象限概率|BIVARIATE_NORMAL_SIGN|平移后两个中心正态量的乘积|-|-|-
15A15|等价无穷小中的参数确定|消去低阶项再比较首项系数|2|泰勒展开;等价无穷小|-|使一次与二次系数消失;提取剩余最低非零阶;匹配等价式系数|CANCEL_TAYLOR_ORDER|对数与自变量乘正弦组合|-|-|-
15A16|切线几何条件建微分方程|三角形面积转为导数关系并分离变量|2|切线方程;可分离变量方程|-|用切线截距表达面积;建立函数与导数关系;积分并用初值确定函数|TANGENT_AREA_ODE|切线与竖线横轴围成恒面积|-|-|-
15A17|约束曲线上的最大方向导数|梯度模平方转为拉格朗日条件极值|3|方向导数;拉格朗日乘子法|条件极值|把点处最大方向导数写成梯度模;在曲线约束下优化其平方;比较全部候选|CONSTRAINED_GRADIENT_MAX|二元双线性函数与椭圆约束|-|-|解析候选点的梯度模与所报值不一致，保留方法不复制数值
15A18|乘积求导法则证明与推广|差商加减项分解再递推推广|2|导数定义;可导蕴含连续|-|用加减项拆开乘积增量;分别取差商极限/反复应用二因子法则写出多因子求导结构|PRODUCT_RULE_PROOF|从两个因子推广至n个因子|-|1>2|-
15A19|空间有向曲线积分|交线参数化并代入坐标微分|3|空间交线;曲线积分参数法|-|核对起终点与交线方向;构造满足曲面约束的参数;代入求有向定积分|SPACE_LINE_PARAMETER|抛物面与斜平面交弧|-|-|-
15A20|基变换与相同坐标向量|过渡矩阵可逆性与特征值一的零空间|2|坐标变换;齐次非零解条件|-|写过渡矩阵并计算行列式证明新向量构成基/把相同坐标转为过渡矩阵固定向量;讨论参数并求所有非零向量|BASIS_SAME_COORDINATES|含参数新基与旧基的共同坐标|-|1>2|解析第二坐标差系数有笔误，不影响零空间解法
15A21|相似不变量与对角化|迹行列式定参数再求特征基|2|相似不变量;特征向量|-|利用相似的迹与行列式约束参数/读取或计算谱;求各特征空间基;组装可逆对角化矩阵|SIMILAR_PARAMETERS_DIAGONALIZE|含参数矩阵与三角矩阵相似|-|1>2|-
15A22|负二项停止试验分布|计算成功概率再按末次成功计数|2|独立伯努利试验;数学期望|幂级数求和|由密度积分取得超阈值概率;按第二次成功停止事件列分布律/把期望级数转为几何级数二阶导数并求和|NEGATIVE_BINOMIAL_STOP|第二个超阈值观测出现时停止|-|1>2|-
