18C01|绝对值复合函数在零点可导性|比较两侧差商与局部等价阶|2|导数定义;等价无穷小|-|分别提取函数增量阶;检验左右差商极限|ABS_COMPOSITION_DIFFERENTIABILITY|带根式或绝对值的三角复合|-|-|候选式根号丢失导致选项重复，具体候选选择需核对；可导性判断机制清楚
18C02|经过指定点的曲面切平面|未知切点梯度与共面约束联立|2|切平面;向量正交|-|设未知切点并构造法向量;用两个给定点位于平面形成约束;联立求可能切点|TANGENT_PLANE_THROUGH_POINTS|抛物面切平面通过两个定点|-|-|-
18C03|阶乘型数项级数求和|拆分系数匹配正弦余弦展开|1|三角函数幂级数|-|拆分分子线性次数;分别匹配正弦与余弦的特定点级数|FACTORIAL_SIN_COS_SUM|奇阶阶乘分母带线性次数|-|-|-
18C04|定积分大小比较|奇偶性精确化简一个积分后逐点比较|2|积分奇偶性;积分保序性|-|消去对称区间奇函数项;建立另外两个被积函数的上下界;比较积分|INTEGRAL_ORDER_SYMMETRY|有理式指数式与三角式的三个积分|-|-|-
18C05|同谱三阶矩阵的相似性|比较唯一特征值移位后的秩结构|2|矩阵相似;特征空间|-|识别共同单一特征值;比较移位矩阵秩并确定三阶块结构|SINGLE_EIGEN_THREE_SIMILARITY|三阶唯一特征值且最大链长|构造可逆矩阵直接验证相似|-|-
18C06|分块矩阵的秩|因式分解与包含子块给双向界|1|矩阵秩不等式|-|把横向分块写成矩阵乘积;结合原矩阵子块形成秩上下界|BLOCK_PRODUCT_RANK|并排放置矩阵与其右乘积|-|-|选项r后内容有截断，解析等式完整
18C07|对称密度的尾概率|中心对称分配两侧余量|1|密度对称性;概率归一化|-|确定密度对称中心;把中心区间外概率等分为两尾|SYMMETRIC_DENSITY_TAIL|已知中心对称区间概率|-|-|-
18C08|显著性水平与检验区域|比较不同水平下拒绝域包含关系|1|双侧假设检验|-|识别降低显著性水平扩大接受域;据包含关系判断结论蕴含|TEST_ALPHA_NESTING|同一正态均值双侧检验的两个水平|-|-|-
18F09|幂指型极限参数|转为指数乘积极限匹配常数|1|重要极限;等价无穷小|-|将底数写成一加无穷小;计算指数乘底数增量的极限;匹配指数目标|EXPONENTIAL_LIMIT_PARAMETER|正切分式为底正弦倒数为指数|-|-|-
18F10|端点导数信息的积分计算|切线条件读取边值后分部积分|1|切线斜率;分部积分|-|由相切读取函数值与导数;分部积分把二阶导积分化为边值|WEIGHTED_DERIVATIVE_BOUNDARY|两端点条件与指数曲线相切|-|-|题干的指数2的x次方转写成2x，但解析导数可定位为指数曲线
18F11|向量场旋度|按旋度定义计算后代入点|1|偏导数|-|求交叉偏导形成旋度;代入指定点|CURL_COMPONENTS|双线性向量场的点值|-|-|-
18F12|空间第一类曲线积分对称性|轮换对称结合约束消去被积函数|2|弧长积分;轮换对称性|-|将对称交叉项平均;用球面和平面方程化常数;计算圆周弧长|SYMMETRIC_SPHERE_PLANE_LINE|过球心的对称截圆上交叉单项式|-|-|-
18F13|矩阵多项式作用约束特征值|在独立特征基上比较系数|1|特征向量;行列式与谱|-|将矩阵平方作用分解到特征基;比较独立向量系数;结合特征值互异求行列式|EIGEN_POLYNOMIAL_ACTION|两个特征向量和在平方作用下不变|-|-|-
18F14|复合事件条件概率|事件代数化简并利用独立与互斥|2|条件概率;独立事件|-|化简条件交事件;利用互斥消去交集;用独立性建立未知概率方程|CONDITIONAL_EVENT_ALGEBRA|两个独立关系加一对互斥事件|-|-|-
18A15|复合反三角函数不定积分|分部积分后指数根式换元|2|分部积分;换元积分|-|选取反正切部分求导;消去指数复合;换元计算剩余根式积分|PARTS_ARCTAN_EXP|指数权乘根式反正切|-|-|原文根式符号丢失
18A16|资源分配的条件最小值|建立平方和面积模型后拉格朗日优化|2|几何面积;条件极值|-|以三段周长表示总面积;构造总长约束;求内部候选并检验边界最小值|PERIMETER_ALLOCATION_MIN|圆正方形正三角形共用定长铁丝|-|-|解析多处圆周率字符丢失
18A17|开曲面通量积分|补面后高斯公式与柱坐标积分|2|高斯公式;曲面定向|柱坐标积分|核对截取范围和前后侧;补坐标平面盖面;计算散度体积分并扣盖面|GAUSS_CAP_FLUX|朝x轴的曲面前侧|-|-|题干未给截断范围；解析补x等于零盖面且函数形式存在根式歧义，具体几何需原稿核对
18A18|一阶线性方程的周期解|积分因子通解与周期条件定常数|3|一阶线性微分方程;周期函数|-|使用积分因子求给定右端项通解/将一般通解代入周期条件;利用周期函数积分平移;证明积分常数存在且唯一|PERIODIC_FORCED_LINEAR_ODE|周期连续外力的一阶稳定线性方程|-|-|第二问使用一般积分因子法，不以第一问特例结果为依赖
18A19|隐式递推数列收敛|中值定理建立单调有界再求固定点|3|拉格朗日中值定理;单调有界准则|-|用指数差商取得相邻项的大小界;归纳单调有界;取极限并证明固定点唯一|IMPLICIT_EXP_SEQUENCE|指数差商定义下一项|-|-|-
18A20|平方和二次型的零点与规范形|齐次线性系统求核再由秩确定惯性|2|平方和非负性;矩阵秩|惯性定理|把平方和为零转为各线性式为零;按参数讨论齐次解/利用系数矩阵秩确定正惯性指数;写出规范形类型|SUM_SQUARES_KERNEL_CANONICAL|三个含参数线性式平方和|-|1>2|解析将全体解误限制为非零倍数，配方中间等式也有误；标签不采纳该限制
18A21|初等列变换与可逆矩阵方程|列变换秩约束后逐列解并检验可逆|3|初等变换;矩阵方程|-|由秩相等确定参数/对多右端项求通解;组装矩阵;用行列式筛可逆参数|COLUMN_EQUIVALENCE_INVERTIBLE_SOLUTION|奇异矩阵的可逆右乘表示|-|1>2|-
18A22|符号随机变量乘泊松变量|独立分解混合矩并按正负零分类|2|协方差;泊松分布|-|展开与乘积变量的协方差;利用独立性计算混合矩/按乘积正负及零分解原事件;列出全体整数上的概率律|SIGNED_POISSON_PRODUCT|对称两点符号乘泊松计数|-|-|-
