24C01|变限积分的奇偶性与周期性|被积偶性和零基点结合上限复合|1|变限积分;奇偶性|-|判定被积函数偶性;利用零基点积分得到奇性;检查周期上限与非周期积分差别|VARIABLE_INTEGRAL_PARITY|周期被积函数与周期复合上限|-|-|-
24C02|第二类曲面积分投影的符号|根据上侧法向与微分顺序转换|2|曲面积分定向投影|-|计算上侧投影法向分量;核对坐标微分交换顺序的符号|SURFACE_PROJECTION_ORIENTATION|两个微分项中一个次序反向|-|-|解析投影符号前后矛盾，所选选项不能直接作为证据
24C03|幂级数偶次加权系数和|对数系数提取偶项后几何求和|1|对数幂级数;几何级数|-|展开平移对数;读取偶下标系数并乘次数;合并等比级数|LOG_EVEN_WEIGHTED_COEFFICIENTS|平移对数的偶次系数加权和|-|-|-
24C04|点导数与导数极限的区别|导数定义与连续性条件辨析|1|导数定义;连续性|-|从存在点导数推出点值与极限一致;转写差商;区分点导数和导函数极限|PUNCTURED_LIMIT_IMPLICATION|给定零极限下的差商与导函数极限|-|-|-
24C05|平面组公共交线与方程组秩|由公共解集维数和法向无关判断秩|1|线性方程组秩判定;空间平面|-|读取三平面公共交线;判断相容及至少两个独立法向;确定系数与增广秩|PLANE_COMMON_LINE_RANK|三平面共享一条直线|-|-|已查看本地配图
24C06|整体相关且两两无关的参数|三阶子式为零并排除比例向量|2|矩阵秩;线性相关|-|用三阶子式为零限制参数;排除两向量成比例分支;核对剩余相关条件|PAIRWISE_INDEPENDENT_DEPENDENT|三条四维含参向量|-|-|-
24C07|正交子空间上的矩阵作用与迹|构造完整特征基再用幂的谱|2|特征向量;矩阵幂迹|-|从核方向和正交平面读出特征值;构成完整基;计算幂的特征值之和|PROJECTION_ACTION_POWER_TRACE|一维核且正交补上为恒等|-|-|-
24C08|正态线性组合的等概率阈值|分别标准化并利用分布函数严格单调|1|独立正态线性组合|-|求两组合的正态参数;统一标准正态分布函数;匹配标准化阈值|NORMAL_EQUAL_PROBABILITY_THRESHOLD|线性组合阈值概率等于两变量比较概率|-|-|-
24C09|条件密度求协方差|联合密度构造后积分三种矩|2|条件密度;协方差|-|边缘乘条件密度构造联合支持;计算两均值和乘积期望;求协方差|CONDITIONAL_DENSITY_COVARIANCE|三角密度与条件均匀分布|-|-|-
24C10|独立指数差的绝对值分布|联合域按对称半区积分|2|指数分布;分布函数法|-|将绝对差阈值写成带状区域;利用交换对称性积分;与已知分布匹配|EXPONENTIAL_ABSOLUTE_DIFFERENCE|同参数独立指数的绝对差|-|-|-
24F11|幂指无穷小的参数|取对数并作指数减一等价|1|重要极限;等价无穷小|-|把幂指式转为指数形式;合并正弦与对数的局部阶;匹配极限系数|EXPONENTIAL_LIMIT_PARAMETER|一加二次式的正弦指数|-|-|-
24F12|二阶链式导数与全微分信息|内函数一阶导在基点消失以消项|2|二阶链式法则;全微分|-|从全微分读取偏导;展开复合二阶导;利用内函数基点一阶导为零消去未知二阶项|COMPOSITE_SECOND_DERIVATIVE|余弦与平方内函数共享驻点|-|-|-
24F13|傅里叶系数的渐近极限|计算奇下标余弦系数再用正弦等价|2|傅里叶余弦系数;等价无穷小|-|分部积分求线性函数余弦系数;筛选奇下标;计算缩放后的正弦极限|FOURIER_ODD_COEFFICIENT_LIMIT|线性函数余弦系数的平方缩放|-|-|-
24F14|复合自变量一阶方程|平移和变量代换后分离积分|1|分离变量;变量代换|-|令自变量与因变量之和为新变量;转为可分离方程;积分并应用初值|SUM_SUBSTITUTION_ODE|导数为和变量平方的倒数|-|-|-
24F15|广义内积不等式的参数|展开二阶矩阵Cauchy差为平方因子|2|二次型;恒成立不等式|-|展开双线性式与二次型乘积的差;提取二维行列式平方;确定参数符号|MATRIX_CAUCHY_PARAMETER|二阶含参对称矩阵的普适不等式|-|-|-
24F16|二项事件条件概率反求参数|全成功除至少成功一次|1|二项分布;条件概率|-|以失败补事件求条件概率分母;列参数方程;筛选合法概率根|BINOMIAL_CONDITIONAL_PARAMETER|三次独立试验条件全成功|-|-|-
24A17|曲边区域二重积分|对称性化半域并优先积分易变元|2|积分对称性;累次积分|-|利用关于横轴对称减半;按给定边界先对横坐标积分;处理剩余根式积分|CIRCLE_STRIP_DOUBLE_INTEGRAL|圆弧与竖线间的对称条带|-|-|根式在题干边界和被积式中丢失
24A18|切平面确定约束域后的全局最值|求切平面截距再比较内部和全部边界|3|切平面;闭域最值|-|计算基点偏导并求切平面/由截距恢复三角投影域;求内部驻点;逐边及顶点比较函数值|TANGENT_DOMAIN_GLOBAL_EXTREMA|切平面与坐标面决定三角域|-|1>2|-
24A19|线性插值误差与积分误差界|二阶导数界构造上下包络再积分|3|凹凸性;积分保序|-|构造函数与弦线之差的二次上下界;由端点和二阶导数符号证明误差界/对逐点误差界积分;整理为端点均值积分误差|INTERPOLATION_INTEGRAL_ERROR|二阶导有界的端点插值误差|-|1>2|解析第一条包络的不等号写反，题干分数与绝对值粘连；标签只记录上下界机制
24A20|空间曲线积分的斯托克斯转化|选交线所在平面作跨面并投影|2|斯托克斯公式;平面投影|-|按观察方向确定跨面上侧;计算旋度并代入平面法向;由球面交线投影求椭圆域积分|STOKES_PLANE_INTERSECTION|球面与斜平面的交线|-|-|-
24A21|多变量线性递推的矩阵法|转移矩阵对角化后作用于初值|3|矩阵递推;相似对角化|-|从三条递推读取转移矩阵/求谱与特征基;计算矩阵一般次幂/将矩阵幂乘初始向量;提取各数列通项|LINEAR_RECURRENCE_MATRIX_POWER|三元耦合齐次递推|-|1>2;2>3|源答案未明确含零特征值时n等于零的分支；不复制数值通项
24A22|最大值估计量的无偏性与均方误差|次序分布求矩再优化二次风险|3|次序统计量;无偏性|均方误差|求样本最大值密度及一阶矩;确定无偏缩放/继续求二阶矩;展开均方误差为系数二次函数;求最优缩放|MAXIMUM_UNBIASED_MSE|均匀分布最大值的线性估计|-|1>2|-
