09C01|等价无穷小的参数判定|将比值化为极限并比较主导阶|3|等价无穷小替换|洛必达法则|将等价条件转为比值趋于一;先消去低阶项再确定首项系数关系|ASYMPTOTIC_PARAMETER_CANCELLATION|正弦差与对数乘幂的等价条件|-|-|-
09C02|对称区域上二重积分的比较|利用区域对称性和被积函数奇偶性判定符号|2|积分的奇偶对称性|-|根据已查看的分区图判断各区对称性;比较积分的零值与正负并确定绝对值上界|DOUBLE_INTEGRAL_SYMMETRY_COMPARE|正方形沿对角线分成四区|-|-|-
09C03|由被积函数图像判断积分上限函数图像|结合有向面积、连续性和导数符号筛选图像|2|定积分的几何意义|变上限积分与导数|由原函数图像判断积分函数的正负和单调区间;核对零点起值及跨间断点的连续性|VLI_GRAPH_FROM_INTEGRAND|已查看分段常函数与曲线及四幅备选图|-|-|-
09C04|乘积级数的收敛判别|利用反例排除错误蕴含关系|3|级数收敛的必要条件|正项级数比较判别法|区分收敛与绝对收敛条件;用反例排除不成立命题并确认比较界|SERIES_PRODUCT_IMPLICATION|趋零数列与另一数列的乘积平方|用最终有界性与正项比较直接证明|-|-
09C05|基变换的过渡矩阵|将新基逐列表示为旧基的线性组合|1|向量的基与坐标|-|明确过渡矩阵的方向;把新基向量在旧基下的坐标按列排列|BASIS_TRANSITION_MATRIX|旧基缩放与新基两两相加|-|-|-
09C06|分块矩阵的伴随矩阵|用行列式乘逆矩阵求伴随矩阵|2|分块矩阵乘法|伴随矩阵与逆矩阵的关系|求反对角分块矩阵的行列式和逆;代入伴随矩阵公式处理块顺序与系数|BLOCK_ANTIDIAGONAL_ADJUGATE|两个可逆二阶块置于反对角位置|-|-|-
09C07|混合分布的数学期望|将分布函数转为密度并作线性换元|2|连续型变量的期望公式|正态分布的线性变换|分解混合分布的期望积分;对平移缩放的正态分量换元|NORMAL_MIXTURE_MEAN|两个正态分布函数的加权组合|-|-|原文换元与导数系数前后不一致，具体期望数值需核对原稿
09C08|含离散质量的混合分布函数|按离散乘子的取值使用全概率分解|2|条件概率与全概率公式|分布函数的跳跃与点概率|按乘子为零或非零分类求分布函数;比较分段接点两侧的极限|MIXED_PRODUCT_CDF_JUMP|正态变量乘零一离散变量|-|-|-
09F09|复合多元函数的混合偏导|连续应用链式法则与乘积法则|2|多元复合函数求导|-|对指定自变量求一阶偏导;继续求混合偏导并保留中间变量的依赖|COMPOSITE_MIXED_PARTIAL|外函数自变量为一个坐标及坐标乘积|-|-|题干仅称连续偏导，解析使用二阶偏导；二阶正则性条件未写全
09F10|由齐次通解求非齐次初值解|恢复特征方程并用待定系数法求特解|2|常系数微分方程的特征根|非齐次方程解的结构|由重根通解恢复方程系数;求多项式特解后用两个初值定常数|ODE_FROM_HOMOGENEOUS_IVP|重实根齐次解与一次多项式右端|-|-|-
