14C01|曲线渐近线|计算斜率与截距的无穷远极限|1|函数极限|-|比较各候选的无穷远增长;检验渐近线斜率与截距极限|ASYMPTOTE_LIMIT|多项式与振荡或倒数振荡的组合|-|-|-
14C02|二阶导数与弦线不等式|由二阶导数符号判断函数与弦线位置|1|凹凸性|-|识别端点连线表达式;使用二阶导数符号确定曲线在弦线哪侧|CONVEX_CHORD|区间两端函数值的线性插值|-|-|-
14C03|二重积分坐标变换|画出混合边界区域再转极坐标|2|积分区域;极坐标Jacobian|-|由累次积分恢复区域;按角度分段确定径向边界;检查极坐标面积元|DOUBLE_POLAR_PARTITION|圆弧与直线混合边界|-|-|原文根式与分数排版粘连
14C04|积分平方误差最小化|对系数求偏导并用三角正交性|2|参数求导;三角正交性|二元函数极值|构造误差平方积分函数;求参数驻点并利用正交性验证最小值|L2_TRIG_PROJECTION|一次函数逼近为正弦余弦线性组合|-|-|选项转写重复且系数与解析不一致
14C05|稀疏行列式计算|按零元较多行作余子式展开|1|行列式展开|-|选择稀疏行逐次展开;合并低阶行列式并核对符号|SPARSE_DETERMINANT|交错零元素的四阶行列式|-|-|-
14C06|向量组无关条件的充分必要性|线性表示证明单向蕴含并构造反例|2|线性无关;充分必要条件|-|用系数矩阵证明无关性的必要方向;以零向量构造逆向不成立的反例|INDEPENDENCE_IMPLICATION|两个含第三向量任意倍数的组合|-|-|-
14C07|独立事件的差事件概率|差事件恒等式结合独立乘法公式|1|独立事件;差事件|-|将差事件写成原事件减交事件;利用独立性求未知概率并反向计算|INDEPENDENT_EVENT_DIFFERENCE|给定一方向差事件与边缘概率|-|-|-
14C08|混合分布与均值变量的矩比较|分别计算一二阶矩并整理方差差|2|期望线性性;独立变量方差|-|区分混合密度与变量平均;比较一阶矩;把方差差转为非负表达式|MIXTURE_VS_AVERAGE_MOMENTS|两个独立连续变量等权混合与平均|-|-|-
14F09|显式曲面的切平面|计算偏导数构造切平面|1|偏导数|-|求指定点两个偏导;以梯度法向量写点法式|SURFACE_TANGENT_GRADIENT|显式三角多项式曲面|-|-|-
14F10|由导数恢复周期奇函数|积分确定局部表达再作周期奇偶归约|1|原函数;奇偶性与周期性|-|由导数积分并用奇函数基点定常数;把目标点归约至已知区间|PERIODIC_FUNCTION_DERIVATIVE|周期奇函数给定半周期导数|-|-|-
14F11|齐次一阶微分方程初值问题|以因变量除自变量代换后分离变量|2|齐次微分方程;可分离变量方程|-|将对数比式化为齐次方程;比例代换后分离积分;代入初值确定常数|HOMOGENEOUS_ODE_IVP|含对数比值的一阶方程|-|-|-
14F12|空间第二类曲线积分|交线参数化后计算定积分|1|曲线参数方程;有向曲线积分|-|由柱面和平面构造符合方向的参数;代入坐标微分计算一元积分|SPACE_LINE_PARAMETER|圆柱与斜平面的有向交线|-|-|-
14F13|含参数二次型惯性指数|结合正负方向与行列式约束特征值符号|2|惯性定理;特征值与行列式|-|从固定平方项确定正负方向;结合行列式和零特征值边界限制参数|QUADRATIC_INERTIA_PARAMETER|已有一正一负平方项的三元型|-|-|解析只简写惯性条件推导
14F14|估计量无偏性|用样本二阶矩期望确定比例系数|1|无偏估计;矩的计算|-|积分求总体二阶矩;计算平方和期望并匹配目标参数|UNBIASED_MOMENT_SCALE|尺度密度下平方和估计参数平方|-|-|解析匹配目标处把参数平方写成参数，题干目标明确
14A15|变限积分无穷远极限|等价替换后洛必达与指数余项极限|2|微积分基本定理;洛必达法则|无穷小等价|用对数等价式整理整体阶;求变限积分导数;计算消去一次项后的指数极限|VARIABLE_INTEGRAL_INFINITY_LIMIT|含指数倒数自变量的积分与对数因子|-|-|-
14A16|隐函数极值|隐式求导定位驻点再判二阶导数|2|隐函数求导;极值判别|-|求隐函数一阶导数并联立原方程;筛选驻点;用二阶导数判断极值|IMPLICIT_EXTREMA|三次代数隐式方程|-|-|-
14A17|复合函数偏导方程还原|二阶链式法则化为常系数微分方程|3|二阶链式法则;线性微分方程|初值问题|计算复合函数二阶偏导并消去交叉项;得到单变量微分方程;求通解并代入初值|PDE_COMPOSITION_TO_ODE|指数余弦复合的拉普拉斯型条件|-|-|-
14A18|开曲面通量积分|补面成闭曲面后应用高斯公式|2|高斯公式;曲面定向|三重积分|补水平盖面并核对内外侧;计算散度与对称项;求体积分并扣除盖面通量|GAUSS_CAP_FLUX|抛物面上侧与水平盖面|-|-|-
14A19|隐式数列的级数收敛性|先夹逼归零再作正项比较|3|级数收敛必要条件;比较判别法|无穷小等价|由余弦关系比较两数列;利用已知级数收敛推出极限/用和差化积与等价量建立比较;由已知正项级数推出目标收敛|IMPLICIT_SEQUENCE_SERIES|两个正数列满足余弦差关系|用极限比较法直接比较目标项与已知级数项|1>2|分式格式粘连，目标项按题干与解析共同确定为比值
14A20|矩阵右逆与线性方程组通解|先求零空间再逐列求非齐次解|2|基础解系;非齐次解结构|矩阵方程|行化简求齐次基础解系/将右逆矩阵按列拆成多个非齐次方程;各取特解加齐次解并组装|RECTANGULAR_RIGHT_INVERSE|满行秩三行四列矩阵的全部右逆|合并增广矩阵同时求多右端项;按未知矩阵元素展开并消元|1>2|第一种方法矩阵转写局部与后两种不一致，标签不含矩阵数值
14A21|矩阵相似证明|证明共同特征值及各自可对角化|2|特征值;可对角化判定|-|识别两个秩一矩阵的谱;核对特征子空间维数;借共同对角形式证明相似|RANK_ONE_SIMILARITY|全一矩阵与末列递增的矩阵|-|-|解析写A平方等于A不成立；可对角化事实仍由对称性或谱结构确定
14A22|条件分布混合的边缘分布|全概率分段混合后求期望|2|全概率公式;均匀分布|数学期望|按离散条件变量混合条件分布函数;处理各支持区间/由边缘密度积分求期望|CONDITIONAL_UNIFORM_MIXTURE|两个长度不同的条件均匀分布|用全期望公式计算期望|1>2|第二问对第一问的依赖仅适用于边缘密度方法
14A23|最大似然估计与一致性|求总体矩与似然估计再用大数定律|3|似然函数;大数定律|矩的计算|从分布函数求密度;积分求一阶与二阶矩/构造对数似然并极值求估计量/将估计量识别为样本矩;用大数定律证明概率极限|MLE_MOMENT_CONSISTENCY|非负平方指数分布的尺度参数|-|1>3;2>3|参数在指数分式中的格式粘连，解析部分对数项转写前后不一致
