19C01|无穷小阶的比较|泰勒展开提取首个非零项|1|泰勒展开|-|消去正切与自变量的一次项;识别剩余最低阶|CANCEL_TAYLOR_ORDER|自变量减正切|-|-|-
19C02|分段点可导性与极值|左右差商结合邻域函数符号|1|单侧导数;极值定义|-|计算连接点左右差商;独立比较邻域函数值与基点值|PIECEWISE_DIFFERENTIABILITY_EXTREMA|负侧二次式与正侧对数乘积|-|-|-
19C03|望远镜级数收敛|写出平方差级数的部分和|2|单调有界准则;级数部分和|-|由单调有界得到数列极限;对差分级数写望远镜部分和;以反例排除其他普适断言|TELESCOPING_BOUNDED_SEQUENCE|有界递增数列的平方差|-|-|解析仅列其余选项反例，正确选项可由部分和定义直接判断
19C04|闭路积分恒零与势场条件|单连通域内匹配交叉偏导|1|路径无关判据|-|计算已知分量的交叉偏导;检查候选分量及区域内连续性|PATH_INDEPENDENCE_COMPONENT|上半平面的有理微分式|-|-|-
19C05|矩阵多项式约束与惯性|谱满足代数方程并由行列式确定重数|2|谱映射;惯性定理|-|求允许的特征值;利用行列式确定各重数;由符号写规范形类型|POLYNOMIAL_MATRIX_INERTIA|对称三阶矩阵满足二次矩阵方程|-|-|-
19C06|平面组几何与方程组秩|由交线和平面公共点判断秩|1|空间平面;线性方程组秩判定|-|由两两相交判定法向量秩下界;由无公共交点判相容性;确定两种秩|PLANE_INTERSECTION_RANK|三平面两两交线平行且不同|-|-|已查看本地配图；部分秩符号转写省略
19C07|等概率事件的等价条件|用差事件分解除去共同交集|1|事件分解;概率加法|-|把两个事件分为共同与独有部分;比较独有部分概率得到充要关系|EQUAL_EVENT_DIFFERENCES|等边缘概率的事件条件|-|-|原文补集横线丢失导致选项形式重复
19C08|独立同分布正态差的概率|计算差的均值方差并标准化|1|正态线性组合;独立方差|-|求两个正态量之差的分布;标准化对称区间;识别保留的参数|NORMAL_DIFFERENCE_PROBABILITY|同均值同方差的独立正态差|-|-|-
19F09|复合偏导的线性组合|链式求导后按权重消去未知导数|1|多元链式法则|-|分别求两个偏导;按给定三角权重组合消项|COMPOSITE_PARTIAL_ELIMINATION|正弦差的未知函数加双线性项|-|-|-
19F10|可分离微分方程初值问题|分离变量积分并按初值选分支|1|分离变量;初值条件|-|分离函数与自变量;积分求隐式关系;用初值选根式分支|SEPARABLE_QUADRATIC_IVP|含因变量平方及其导数乘积|-|-|原答案根号转写丢失
