13C01|无穷小阶与极限系数|洛必达法则比较首个非零阶|2|无穷小阶;洛必达法则|-|展开或求导识别消去后的阶;由有限非零极限约束参数|CANCEL_TAYLOR_ORDER|自变量与反正切之差|-|-|原文分式排列粘连
13C02|隐式曲面的切平面|计算梯度构造法向量|1|偏导数|-|计算指定点梯度;写出点法式切平面|SURFACE_TANGENT_GRADIENT|隐式三元曲面|-|-|-
13C03|傅里叶正弦级数的点值|奇延拓与周期归约后用收敛定理|2|奇偶延拓;狄利克雷收敛定理|-|识别正弦展开对应的奇周期延拓;归约给定点并判断连续性|SINE_SERIES_EXTENSION|区间分段线性函数的区间外点值|-|-|题干绝对值或分段格式缺失，解析给出了分段函数
13C04|闭曲线积分的比较|格林公式转成区域积分后比较|3|格林公式;区域积分|二重积分|将各闭曲线积分改写为面积积分;利用各区域和被积函数比较大小|GREEN_REGION_COMPARE|多个圆与椭圆边界|-|-|题干三次项系数与解析求导系数明显不一致；只确定转化与比较方法
13C05|可逆右乘与列空间|按列分块建立双向线性表示|2|矩阵乘法;向量组等价|-|解释乘积矩阵列的线性表示;利用逆矩阵证明反向表示|INVERTIBLE_RIGHT_COLUMN_SPACE|矩阵等式AB等于C且B可逆|-|-|-
13C06|含参数矩阵相似的判定|对称可对角化与特征多项式匹配|2|特征值;实对称矩阵对角化|-|计算含参数特征多项式;用可对角化性把特征值一致转为相似条件|SYMMETRIC_SIMILAR_PARAMETERS|对称三阶矩阵与给定对角阵|-|-|-
13C07|正态分布区间概率比较|标准化后比较标准正态区间面积|2|正态标准化|-|统一为标准正态概率;利用密度对称性与单调性比较区间面积|NORMAL_INTERVAL_COMPARISON|均值和方差均不同的三个正态变量|-|-|-
13C08|t分布与F分布的联系|平方分布变换结合对称尾概率|1|t分布;F分布|-|识别t变量平方的F分布;把平方超界拆为双侧尾事件|T_SQUARE_F_TAIL|给定单侧t尾概率求F尾概率|-|-|-
13F09|隐函数导数与差商极限|先隐式求导再识别导数定义|2|隐函数求导;导数定义|-|由隐式方程确定基点;把数列差商极限转为基点导数|IMPLICIT_DERIVATIVE_LIMIT|隐函数在倒数序列上的差商|-|-|指数与乘法格式粘连，解析求导表达也存在歧义
13F10|非齐次线性方程解的结构|已知解作差生成齐次解空间|1|线性微分方程解的结构|-|由三个特解之差取得两个独立齐次解;加回一个非齐次特解|ODE_THREE_SOLUTIONS|三个指数多项式特解|-|-|-
13F11|参数方程二阶导数|对参数求导并除以自变量参数导数|1|参数方程求导|-|计算一阶导数的参数表达;再按链式法则计算二阶导数|PARAMETRIC_SECOND_DERIVATIVE|三角参数曲线|-|-|指定参数分数与答案根号格式粘连
13F12|反常积分的计算|分部积分后部分分式求极限|2|分部积分;反常积分定义|-|以对数为分部积分对象;分解有理式并核对无穷端边界|IMPROPER_LOG_PARTS|对数除以平移平方的无穷积分|-|-|-
13F13|代数余子式约束行列式|伴随矩阵行列式关系与按行展开判号|2|伴随矩阵;行列式展开|-|把元素条件写成伴随矩阵关系;结合非零性排除零行列式分支|COFACTOR_SELF_CONSTRAINT|元素与各自代数余子式相反|-|-|原文特殊矩阵方法本身不足以证明唯一性，主方法采用一般推导
13F14|指数分布条件概率|条件事件交集与密度积分|1|条件概率;指数分布|-|把条件概率化为区间概率之比;计算指数尾概率|EXPONENTIAL_MEMORYLESS|已存活a后再不超过一单位|-|-|-
13A15|含变限积分的定积分|变限积分求导与分部积分降层|3|微积分基本定理;分部积分|换元积分|求内层变限函数导数;分部积分消去嵌套积分;换元计算剩余积分|NESTED_VARIABLE_INTEGRAL|内层对数积分与外层权函数|-|-|题干根式分式粘连，解析若干中间等式与其不一致，标签只保留可辨认解法
