14C01|嵌套循环时间复杂度|相乘独立内外层迭代次数|1|倍增循环;渐近复杂度|-|分别计数线性内层和倍增外层;确认内层范围不依赖外变量;合并量级|NESTED_LINEAR_LOG_LOOP|倍增外层套线性扫描|-|-|-
14C02|中缀转后缀的运算符栈状态|按优先级与括号逐符号模拟|2|栈;运算符优先级|-|扫描至指定操作数;弹出已确定次序的运算符;记录剩余栈次序|OPERATOR_STACK_STATE|指定扫描到的操作数|-|-|本地解析仅指向此节，题干表达式和操作规则足以判断标签，不补造章节出处
14C03|循环双端队列的空满判定|按指针约定和保留空位建立模关系|1|循环数组;队头队尾含义|-|区分队空指针重合与队满间隔;按数组长度处理回绕|CIRCULAR_QUEUE_FULL_EMPTY|保留一个空位且两端可操作|-|-|解析等号多处误写为减号，题干指针定义明确
14C04|中序线索的前驱后继|先形成中序次序再定位相邻结点|1|中序遍历;空指针线索|-|读取左右子树结构;确定目标在中序的位置;识别前后相邻结点|INORDER_THREAD_NEIGHBORS|图示叶结点左右线索|-|-|-
14C05|森林叶结点与二叉指针对应|用左孩子右兄弟规则转换无孩子条件|1|孩子兄弟表示|-|将原森林无孩子转换为二叉树左指针为空;按结点一一对应计数|FOREST_LEAF_NULL_LEFT|一般森林转换二叉树|用特例排除其他结点计数关系|-|特例仅用作候选排除，不作为一般对应关系的证明
14C06|前缀编码合法性|检查任一码字是否为另一码字前缀|1|码字前缀|-|逐组比较码字前缀包含关系;定位违反唯一解码条件的方案|PREFIX_CODE_VALIDITY|五个字符的候选编码|-|-|-
14C07|拓扑序列的合法性|逐次选择零入度结点并删除出边|2|有向图;入度|-|读取图中先后约束;模拟零入度集合变化;检验候选拓扑次序|TOPOLOGICAL_ORDER_VALIDITY|有分支选择的有向图|-|-|-
14C08|散列聚集对查找成本的影响|区分探测路径增长与静态容量参数|1|散列冲突;平均查找长度|-|分析聚集增加探测次数的机制;区分装填因子和散列函数定义|HASH_CLUSTERING_COST|聚集直接影响的指标|-|-|不将发生冲突与形成聚集无条件等同
14C09|B树最多含关键字结点数|使每结点关键字取下界并检验层次可实现|2|B树阶数;叶层一致性|-|求根及非根关键字下界;建立结点数上界;检查给定数量能否构造合法层次|B_TREE_MAX_NODES|固定关键字数量的四阶B树|-|-|-
14C10|希尔排序增量辨识|检验同余位置子序列是否有序|1|分组插入排序|-|按候选增量划分子序列;逐组核对一趟后有序性|SHELL_GAP_INVARIANT|给出首趟排序结果|-|-|解析一处比较大小反写，采用给定序列的分组有序约束
14C11|快速排序中间状态约束|检查已有枢轴的两侧大小关系|2|快速排序划分|-|识别处于最终分割位置的元素;核对两趟应建立的枢轴约束|QUICKSORT_PASS_PIVOTS|判断不可能的第二趟结果|-|-|按本题一趟完成一次分区的口径，不泛化不同分趟定义
14C12|编译优化后的CPU执行时间|用指令数和CPI变化比例缩放时间|1|CPU性能方程|-|确认机器时钟不变;合并指令数和CPI的相对变化|CPU_TIME_RATIO|指令数减少而CPI增大|-|-|原文把CPI写成时间每指令，标签保留主频不变时的比值关系
14C13|定长补码加减溢出|将各算术结果与编码范围比较|1|补码范围|-|确定目标位宽可表示区间;比较候选运算是否越界|SIGNED_ARITHMETIC_OVERFLOW|正负整数四种加减组合|-|-|-
14C14|IEEE754编码的大小比较|先判符号再比较指数及有效数|1|偏置阶码;规格化数|-|识别两数符号;比较幅值字段;根据符号决定真值次序|IEEE754_ORDER_COMPARISON|两负数具有不同指数|完整解码为真值后比较|-|-
14C15|DRAM地址复用与引脚数|分别计算数据线和行列复用地址线|1|芯片字位组织;地址复用|-|从深度求地址位数;按行列分时复用求地址引脚;加数据引脚|DRAM_PIN_COUNT|芯片总量是干扰条件|-|-|-
14C16|分离指令数据Cache的作用|将取指和访存的竞争映射到独立端口|1|流水线结构冒险|-|识别共用存储端口的冲突;说明分离访问路径的收益|SPLIT_CACHE_STRUCTURAL_HAZARD|分离Cache的主要目的|-|-|-
14C17|定长指令的偏移字段范围|扣除操作码及两个寄存器编号宽度|1|寄存器编码;补码范围|-|计算各寄存器字段位数;求剩余偏移宽度;确定有符号范围|INSTRUCTION_DISPLACEMENT_BITS|寄存器直接源与基址目的|-|-|-
14C18|微程序下地址字段宽度|统计控制存储全部微指令再取地址位数|1|微程序;二进制寻址|-|合计各指令微程序和公共取指段;向上取整所需地址宽度|MICROPROGRAM_NEXT_ADDRESS_BITS|公共微程序只计一次|-|-|原文对数等号未写上取整，标签明确采用最小可覆盖位数
14C19|双沿传输总线峰值带宽|位宽乘时钟频率及每周期传输次数|1|总线位宽;单位换算|-|将数据线数换成每次字节量;计入每周期双次传输|BUS_PEAK_DDR_BANDWIDTH|地址数据复用但问最大数据率|-|-|-
14C20|突发总线事务特征|按单次首地址加连续多数据识别模式|1|总线事务|-|区分一次事务组织与串并行时钟分类;识别连续地址批量传送|BURST_TRANSACTION_DEFINITION|一次地址对应多数据单元|-|-|不将总线事务与单个时钟周期等同
14C21|I/O端口的统一与独立编址|按地址空间和可用指令判别访问方式|1|I/O端口;访存指令|-|比较端口和主存的地址空间;判断统一编址时的指令访问能力|IO_PORT_ADDRESSING|寄存器端口及两种编址辨析|-|-|-
14C22|中断服务CPU时间占比|服务成本除以请求间隔|1|中断频率;CPU服务时间|-|区分允许响应延迟与实际占用时间;按周期求服务占比|IO_CPU_OVERHEAD|含不计入服务开销的容许延迟|-|-|-
14C23|调度算法的饥饿可能性|检验持续新任务下是否仍保证轮到执行|1|时间片轮转;优先级调度|-|构造优先级或短任务持续到来的情形;比较轮转的服务机会|SCHEDULING_STARVATION|静态优先数及抢占非抢占短任务|-|-|-
14C24|同类资源避免死锁的数量下界|累加各进程还差一个资源的占有量再加一|2|互斥资源;最大需求|-|构造全体尚不能完成的占用上界;保证至少一进程能够获得最后资源|IDENTICAL_RESOURCE_DEADLOCK|三进程最大需求不同|-|-|-
14C25|用户态可执行指令与特权指令|区分主动陷入和直接修改中断状态|1|处理器特权级|-|辨别普通控制流和栈操作;识别需内核权限的系统状态修改|PRIVILEGED_INSTRUCTION|trap与关中断比较|-|-|-
14C26|I/O完成后的进程状态转移|将等待事件满足映射为阻塞到就绪|1|进程状态;I/O等待|-|识别等待磁盘完成的阻塞原因;判断事件完成后必要的状态变更|IO_COMPLETION_READY|区别必做状态更新与可选调度调整|-|-|-
14C27|位图管理的存储开销|从簇数求位图比特再换算占用簇数|1|磁盘簇;位与字节换算|-|计算分区总簇数;按每簇一位求位图字节数;换算保存位图需要的簇|DISK_BITMAP_SIZE|给分区容量与簇大小|-|-|-
14C28|虚实地址转换的加速措施|比较TLB覆盖与页表驻留的访问开销|1|TLB;多级存储|-|分析命中更多页表项的收益;区分页表驻留和交换区容量作用|ADDRESS_TRANSLATION_ACCELERATION|三种存储管理措施|-|-|-
14C29|首次打开文件的元数据装入|区分open建立访问状态与read读取内容|1|FCB;打开文件表|-|识别打开所需文件控制信息;与内容读入权限修改返回缓冲指针区分|FILE_OPEN_METADATA|用户进程首次打开|-|-|-
