23C01|顺序表按位置访问复杂度|以首址和元素宽度直接计算位置|1|顺序存储|-|区分随机定位与按值查找及移动元素|SEQUENTIAL_LIST_RANDOM_ACCESS|有序表的多种操作|-|-|-
23C02|双链表插入的指针补全|跟踪已修改后继后保留的前驱引用|1|双链表|-|识别新旧结点当前别名;补全新结点与原后继的前驱链接|DOUBLY_LINKED_INSERT_POINTERS|已执行两条指针语句|-|-|-
23C03|稀疏三元组的矩阵规模信息|区分非零项位置与整体行列边界|1|三元组表;稀疏矩阵|-|识别不能由非零项推知的空行列范围;确定需另存的规模|SPARSE_TRIPLET_DIMENSIONS|矩阵可能含全零行列|-|-|-
23C04|哈夫曼平均码长|构造最优树后用频率总量归一化WPL|1|哈夫曼构造;加权平均|-|反复合并最小频率;累计叶权深度;除以频率和|HUFFMAN_AVERAGE_CODE_LENGTH|频次给定且非概率|-|-|-
23C05|给定树形的遍历转换|后序填名后按先序读取|1|二叉树遍历|-|按固定形状分配后序结点;重新执行先序访问|TREE_SHAPE_POST_TO_PRE|节点标识未知而树形已知|-|-|源文字局部左右子序列划分有误，图形和完整序列可直接核对
23C06|等权图的单源最短路径|按BFS层数最少边数区分生成树目标|1|BFS;最小生成树|-|将等权距离转为边数;比较最短路径树与任意最小生成树|UNIT_WEIGHT_BFS_SHORTEST|全部边权相同|-|-|-
23C07|B树插入删除与查找的层次|追踪分裂提升和底层关键字替代|1|B树操作|-|分析根分裂增高;定位删除最终影响层;区分查找停止与新键提升|B_TREE_OPERATION_PROPERTIES|叶结点按源文含键终端结点口径|-|-|叶结点术语与部分教材外部空叶定义不同，已限定口径
23C08|折半查找最多比较次数|按区间每次折半计算判定树高度|1|折半查找;对数|-|求覆盖元素规模的最坏查找层数|BINARY_SEARCH_MAX_COMPARISONS|有序表固定元素数|-|-|源文遍历整个表及只在失败时最多的说法不准确
23C09|线性探测删除标记与失败ASL|保留墓碑并探测到从未使用的空位|2|散列删除;线性探测|-|构造插入表;设置删除标志;逐起点统计失败探测长度|HASH_TOMBSTONE_FAILURE_ASL|删除的槽位不能直接作为终止空位|-|-|-
23C10|排序稳定性分类|检查跨越交换是否改变同值相对次序|1|排序稳定性|-|比较各算法的同值保序条件;识别标准实现的不稳定交换|SORT_STABILITY_CLASSIFICATION|五类常见排序|-|-|-
23C11|快排一次划分的枢轴识别|同时核对左右区间相对大小|1|快速排序|-|逐候选检查左侧最大与右侧最小约束|QUICKSORT_PIVOT_IDENTIFICATION|给一次划分后的完整数组|-|-|-
23C12|主频CPI与指令速度时间|分别用频率除CPI和指令数乘周期|1|CPU性能方程;单位换算|-|求每秒指令数;求程序所需总时间|CPU_IPS_RUNTIME|同时求GIPS和运行时间|-|-|源单位换算分式不规范，标签按量纲分析
23C13|负短整数补码编码|按指定位宽取反加一|1|补码;十六进制|-|转换绝对值;形成定长负数位串|TWOS_NEGATIVE_ENCODE|题内16位short口径|-|-|-
23C14|IEEE754非正规数解码|识别零阶码后采用非隐藏首位与固定指数|2|IEEE754字段;非正规数|-|拆分符号阶码尾数;区分非正规与特殊值;按非正规规则求值|IEEE754_SUBNORMAL_DECODE|零阶码且尾数非零|-|-|源尾数字串有位置误排，按原机器码字段提取
23C15|RAM与ROM连续地址分配|由总空间比例确定高地址边界|1|字节编址;地址线|-|求完整地址空间;划分高位前缀;写出含两端的区域|RAM_ROM_ADDRESS_PARTITION|容量比例且ROM置高端|-|-|源最终十六进制多写一位，不复制错误边界
23C16|减法的无符号借位与有符号溢出|分别解释机器数的两类数值语义|1|补码;CF与OF|-|按位模式无符号大小判断借位;按有符号结果范围判断溢出|SUBTRACT_CF_OF|题干先给标志约定示例|-|-|-
23C17|寄存器直接与间接寻址的区分|由指令寻址方式解释寄存器内容|1|寻址方式|-|区分寄存器保存数据与保存地址;定位指令中的解释依据|REGISTER_DIRECT_INDIRECT_MODE|同样使用寄存器编号|-|-|-
23C18|数据通路操作元件与状态元件|按是否保存跨时刻状态分类|1|组合逻辑;时序逻辑|-|区分ALU选择器与计数寄存器组|COMBINATIONAL_STATE_COMPONENTS|四种数据通路部件|-|-|-
