20C01|上三角按列压缩下标|先对称换位再累计前列元素数|1|矩阵对称性;等差求和|-|将下三角元素对应到上三角;按列累计并换算零基下标|UPPER_TRIANGLE_COLUMN_INDEX|给出下三角元素索引|-|-|-
20C02|给定栈操作的输出序列|逐项模拟压入和弹出|1|栈|-|维护栈顶;按每次Pop记录元素|STACK_OPERATION_TRACE|显式给出操作串|-|-|解析末句漏写首个输出，表格和题干可确定操作
20C03|二叉树顺序存储的最坏空间|以最高层最右结点下标保证任意树形|1|完全二叉树编号|-|区分实际结点数与最大可能下标;按高度求保证存储的容量|BINARY_SEQUENTIAL_WORST_CAPACITY|强调容纳任意给定高度树形|-|-|不是求某一最紧凑树形所需空间
20C04|森林遍历转二叉树重建|映射先中序后递归划分子树|2|森林孩子兄弟表示;二叉树重建|-|对应两种遍历序列;按根划分左右子树;输出后序|FOREST_RECONSTRUCT_POSTORDER|给出森林先根与中根序列|-|-|-
20C05|BST插入序列可达性|检查每个子树根是否先于其后代插入|1|BST插入|-|逐关键字追踪比较路径;与目标树形比较|BST_INSERT_SEQUENCE_VALIDITY|指定五结点目标树|-|-|-
20C06|DAG深搜退出序与逆拓扑序|对每条边比较两端完成时间|1|DFS;拓扑关系|-|说明后继先完成;将边约束推广到全部输出顶点|DFS_FINISH_REVERSE_TOPO|访问语句移至递归返回前|-|-|-
20C07|Kruskal构造顺序|按边权递增选择不成环的边|2|最小生成树;连通分量|-|排序候选边;用连通关系排除成环边;记录加入次序|KRUSKAL_EDGE_TRACE|存在较短但成环的候选边|-|-|-
20C08|关键路径与工期变化|按最长权重路径并考虑多条关键路径|1|AOE网;关键活动|-|区分边数与时长;分析延长和缩短活动对最大路径的作用|CRITICAL_PATH_DURATION|辨析任意关键活动的影响|-|-|-
20C09|大根堆结构与次大值位置|由完全树形和递归堆序定位极值|1|堆;BST|-|区分堆序与搜索树序;利用子树根最大性质限定次大值候选|MAX_HEAP_PROPERTIES|至少两个元素|-|-|-
20C10|B树插入和分裂|按阶数容量逐次插入并提升分裂中值|2|B树;关键字有序|-|定位叶结点;溢出时分裂并上推;跟踪根关键字|B_TREE_INSERT_SPLIT|四阶树连续插入|-|-|按源图采用的分裂中值约定执行
20C11|近有序数组的插入排序收益|比较比较次数而非混同空间和移动次数|1|插入排序;选择排序|-|联系逆序程度与插入比较量;核对选择比较量和两者辅助空间|INSERT_SELECTION_NEAR_SORTED|大部分元素已有序|-|-|-
20C12|机器字长与整数数据通路宽度|按整数运算传送部件匹配位宽|1|ALU;寄存器|-|区分整数通路指令长度和浮点格式宽度|MACHINE_WORD_DATAPATH_WIDTH|通常整数CPU模型|-|-|按题内机器字长定义，不外推全部异构运算部件
20C13|同一机器数的整型浮点解释|分别按补码和IEEE字段解码|2|补码;IEEE754|-|分离浮点符号阶码尾数;计算补码数值;核对候选表示|INTEGER_FLOAT_BIT_INTERPRET|变量类型只能二选一|-|-|-
20C14|结构体对齐与小端成员地址|先补齐成员起址再定位有效字节|2|边界对齐;小端|-|确定成员间填充;按成员字节序寻找目标字节|STRUCT_ALIGNMENT_ENDIAN|短整数后接整数|-|-|-
20C15|TLB与Cache的共性和实现|比较局部性缺失处理和存储介质|1|TLB;Cache|-|对应命中与缺失机制;区分高速静态存储和需刷新的介质|TLB_CACHE_PROPERTIES|判断共同性质中的错误项|-|-|-
20C16|定长指令的直接寻址范围|扣除操作码和方式位后解释无符号地址|1|指令字段;编码位数|-|计算两类控制字段最低位数;求剩余地址位数和范围|FIXED_OPCODE_ADDRESS_RANGE|操作码与方式字段均固定|-|-|-
20C17|不同处理器的理想CPI|区分单指令周期数与稳定流水吞吐|1|CPI;流水线发射|-|比较单周期多周期单发射和多发射的理想指令率|PROCESSOR_IDEAL_CPI|忽略流水填充及冒险|-|-|-
20C18|陷阱异常的来源与返回|区分内部预设事件和外部中断|1|异常;陷阱指令|-|识别调试与内核入口用途;确定正常处理后的返回位置|TRAP_SOURCE_RETURN|陷阱类异常|-|-|-
20C19|全双工总线有效带宽|有效数据位乘每拍次数再累计双向|1|总线带宽;校验开销|-|排除校验位;计入双沿传输;累计两个方向|FULL_DUPLEX_BUS_PAYLOAD|题干已给总带宽口径|-|-|-
20C20|外部中断与指令异常分类|按事件是否源于当前指令执行区分|1|中断;缺页异常|-|比较定时器网络到达和访存故障来源|EXTERNAL_INTERRUPT_CLASSIFICATION|多事件分类|-|-|-
20C21|屏蔽中断与NMI响应|区分使能屏蔽优先级和指令边界|1|中断屏蔽;NMI|-|检查可屏蔽请求的响应条件;识别NMI不受普通使能位影响|MASKABLE_NMI_RESPONSE|同时讨论两类外部请求|-|-|原解析把所有内部异常称为NMI不准确，标签保留外部两类请求的区别
20C22|周期挪用DMA访存|区分逐次总线占用与整块完成通知|1|DMA;总线仲裁|-|跟踪单缓冲数据的总线请求;说明CPU可在挪用间隙访存;定位整块结束中断|DMA_CYCLE_STEAL|整块含多个缓冲寄存器容量|-|-|-
20C23|多进程共享文件的打开表|区分共享属性引用计数和进程局部状态|2|文件打开表;引用计数|-|检查读写模式与偏移是否独立;判断最后关闭时共享项回收|SHARED_FILE_OPEN_TABLE|题内系统表保存文件属性模型|-|-|不等同特定操作系统每次open所建的独立打开文件描述
20C24|可增长随机访问文件分配|按寻址能力和扩展代价比较分配方式|1|索引分配;文件块|-|比较直接索引链式追踪和连续扩容的代价|GROWABLE_RANDOM_FILE_ALLOCATION|同时要求长度可变和随机访问|-|-|连续文件并非绝对不能增长，按题内代价选择
20C25|中断处理的软硬件分工|区分自动保存断点与内核管理服务|1|中断向量;现场保存|-|定位硬件响应操作;识别向量初始化与服务程序职责|INTERRUPT_HARDWARE_OS_SPLIT|原题中断体系的保存分工|-|-|-
20C26|反馈队列调度参数|对应队列数量优先级算法和迁移规则|1|多级反馈队列|-|说明各参数对运行选择和降升队列的作用|FEEDBACK_QUEUE_DESIGN|四类设计要素|-|-|-
20C27|银行家安全性检查|计算资源向量后逐次满足并释放|2|银行家算法|-|由总量扣除分配;求剩余需求;模拟安全序列|BANKER_SAFETY_TRACE|两类资源三进程|-|-|-
20C28|请求分页平均访存时间因素|按命中与缺页路径进行概率加权|1|缺页率;访存时间|-|区分普通访存和调页路径;计入磁盘与CPU处理开销|PAGING_EFFECTIVE_TIME_FACTORS|不要求具体数值|-|-|-
20C29|父子进程的资源与地址空间|区分独立进程身份和部分资源共享|1|进程;PCB|-|判断并发与独立控制块;区分共享资源和同一完整地址空间|PARENT_CHILD_PROCESS_PROPERTIES|普通独立地址空间进程模型|-|-|不把独立空间解释为不能显式共享页面
20C30|设备独立性的逻辑映射|经逻辑名称映射物理设备和驱动|1|逻辑设备;设备驱动|-|识别应用使用的名称层;分析更换设备时的修改范围|DEVICE_INDEPENDENCE_MAPPING|逻辑与物理设备分离|-|-|-
