22C01|倍增外层的嵌套循环复杂度|对内层次数作等比求和|1|等比数列;渐近复杂度|-|列出外层取值对应的内层次数;用末项规模约束总和|GEOMETRIC_NESTED_LOOP|内层上界等于倍增变量|-|-|原解析严格不等式端点不准确，不影响渐近阶
22C02|栈排列的可判定与可达性|用模拟与全部压入后弹出构造检验|1|栈排列|-|区分可判定性和是否唯一;构造同序与逆序输出|STACK_PERMUTATION_PROPERTIES|输入输出均为有限集排列|-|-|-
22C03|中序相邻结点的结构关系|用根访问分隔左右子树并构造可行情形|2|中序遍历|-|检查父子与祖先关系的可能性;判断兄弟之间是否必夹双亲|INORDER_ADJACENCY_RELATIONS|讨论四种关系是否可能|-|-|源第一示意图p与q标注方向和解释不符，以遍历定义判断
22C04|三叉树最小高度|用满三叉树容量上界反解层数|1|等比求和;树高度|-|计算指定高度的最大结点数;找首次覆盖总结点量的高度|KARY_TREE_MIN_HEIGHT|叶层高度按一计|-|-|源容量公式排版损坏，边数与层容量关系仍明确
22C05|哈夫曼与定长编码树形|比较码长对应叶深并用反例检查断言|1|前缀码;哈夫曼树|-|联系定长与同层叶子;检查变频是否强制不同深度|HUFFMAN_FIXED_CODE_PROPERTIES|比较两类编码的树|-|-|-
22C06|无向图连通的边数必要条件|由生成树最少边数排除连通性|1|无向图;生成树|-|将顶点数与最少连通边数比较;用非连通反例排除充分性断言|GRAPH_CONNECTIVITY_EDGE_BOUND|不要求证明边数足够就连通|-|-|源解释混写顶点与边，标签使用明确的边数下界
22C07|AOE活动总时差|正逆向计算事件时间再比较活动余量|2|关键路径;AOE|-|求各事件最早和最迟时刻;计算候选活动余量;选最大项|AOE_ACTIVITY_SLACK|多个非关键活动比较|-|-|-
22C08|B树内部关键字删除|枚举前后继替代与借位合并的合法调整|3|B树删除;结点容量|-|将内部删除转为底层删除;检查兄弟借位;检查相邻合并;比较可能根状态|B_TREE_DELETE_REBALANCE|多个合法调整方向|以前驱或后继替代并按容量选择借位或合并|-|-
22C09|散列平均查找长度的影响因素|对应装填冲突分布和探测规则|1|散列函数;冲突处理|-|分析表负载与散列分布;区分冲突处理对后续查找长度的作用|HASH_ASL_FACTORS|三种因素并列|-|-|冲突策略主要改变探测结构与长度，不等同改变原散列值相同的概率
22C10|二路归并操作|区分有序表合并与划分步骤|1|归并排序|-|识别归并输入的有序性;说明合并后保持整体有序|TWO_WAY_MERGE_FUNCTION|操作功能辨析|-|-|-
22C11|插入排序相对快速排序的适用条件|按有序度规模空间与稳定性选择|1|排序复杂度;稳定性|-|比较近有序与小规模代价;检查辅助空间及同值次序要求|INSERT_QUICK_SELECTION|标准递归快速排序比较|-|-|快速排序递归空间并非所有输入始终为对数，标签不作该保证
22C12|混合指令平均CPI与时间|按指令比例加权再代入性能方程|1|CPI;主频|-|计算加权平均周期数;乘指令数并换算执行时间|WEIGHTED_CPI_RUNTIME|两类指令周期数不同|-|-|-
22C13|定长补码整数范围|分别构造最小负数与最大正数编码|1|补码位权|-|识别符号位的负权;写出两个边界范围|TWOS_COMPLEMENT_RANGE|32位有符号整数|-|-|-
22C14|IEEE754单精度编码|将数值正规化后拼接符号阶码尾数|1|二进制小数;阶码偏置|-|转换为二进制并正规化;偏置指数;省略隐藏位并拼接编码|IEEE754_ENCODE|可有限表示的负小数|-|-|源二进制位串长度排版不完整，不复制该串
22C15|页表查找中的编号进制|先切分地址再转换页号索引口径|2|分页;进制转换|-|提取虚页号与偏移;按页表十进制编号查项;检查存在位并拼接物理地址|PAGE_TABLE_RADIX_TRANSLATION|虚拟地址十六进制而表号十进制|-|-|-
22C16|组相联Cache比较器配置|由路数确定个数由标记位确定宽度|1|Cache地址划分|-|求组数和偏移字段;确定同组并行标记比较规模|CACHE_COMPARATOR_COUNT_WIDTH|给数据区容量和块大小|-|-|-
22C17|DRAM容量与复用引脚|分别计算阵列容量地址复用和行缓冲|2|DRAM行列;位扩展|-|汇总芯片容量;区分逻辑地址位与实际复用引脚;计算一行数据量|DRAM_CAPACITY_PINS_ROW_BUFFER|八芯片形成宽数据口|-|-|源文把位扩展与多模块交叉访问直接等同，标签不据此推断未给定交叉时序
22C18|ISA与硬件实现的边界|区分软件可见编码状态和电路时钟选择|1|ISA;微体系结构|-|识别指令寄存器规范;排除时钟和进位电路实现|ISA_IMPLEMENTATION_BOUNDARY|四类体系结构事项|-|-|-
22C19|扩展操作码剩余容量|按短操作码占用的完整编码空间扣除|2|前缀编码;指令地址格式|-|计算各地址格式占用组合数;从总编码空间扣除后求零地址数量|EXPANDING_OPCODE_CAPACITY|三种地址格式共用定长指令|-|-|源文字称零地址操作码更短与图相反，标签采用字段图
22C20|源程序到可执行文件的阶段|按各阶段产物连接编译流程|1|预处理;汇编链接|-|排列预处理编译汇编与链接的依赖次序|COMPILATION_PIPELINE|传统编译工具链|-|-|-
