19C01|平方阈值循环复杂度|反解终止条件得到迭代次数|1|渐近复杂度|-|写出循环变量与次数关系;反解平方阈值|SQUARE_BOUND_LOOP|循环变量每次加一|-|-|-
19C02|树与孩子兄弟二叉树的遍历对应|对照孩子和兄弟边的访问次序|1|树后根遍历;孩子兄弟表示|-|比较结点与全部孩子的访问先后;匹配对应二叉遍历|TREE_BINARY_TRAVERSAL_MAP|树后根对应二叉遍历|-|-|-
19C03|哈夫曼树叶数与总结点数|由无单分支结点的边数关系反解|1|二叉树度数|-|利用内部结点均有两个孩子;由总结点数求符号数|FULL_BINARY_LEAF_NODE_COUNT|总结点数反求符号数|-|-|-
19C04|AVL删除后重插的形状变化|分别构造旋转和不旋转的反例|2|AVL插入删除;旋转|-|检查叶结点删除是否触发重平衡;构造非叶删除重插的同形与异形情形|AVL_DELETE_REINSERT|判断可能与必然断言|-|-|第二幅图重插箭头误写插入0，实际结点为2
19C05|AOE活动最早与最迟开始|正向取最大前驱完成时间再逆向计算余量|2|AOE网;关键路径|-|求活动起点最早时刻;由总工期倒推终点最迟时刻;扣除活动时长|AOE_ACTIVITY_TIMES|给定带权DAG中的一条活动|-|-|-
19C06|表达式DAG公共子式合并|共享相同操作数和重复子表达式|1|表达式树;有向无环图|-|构造运算关系;合并重复子结构;统计不同顶点|EXPRESSION_DAG_SHARING|重复加法子表达式|-|-|-
19C07|排序算法的选择因素|把负载与存储限制对应算法特性|1|排序复杂度;稳定性|-|分析规模存储和初始有序度;核对稳定性需求|SORT_SELECTION_FACTORS|四类选择因素并列|-|-|解析中堆排序只能用于顺序存储是常见实现口径，标签采用访问成本限制
19C08|线性探测失败查找长度|只对散列函数可达起址计算探测至空位的长度|2|散列;线性探测|-|顺序构造散列表;确定可能的初始地址;计入遇到空位的探测并平均|HASH_LINEAR_FAILURE_RANGE|表长大于散列值域|-|-|-
19C09|KMP字符比较次数|按next回退位置追踪实际比较|2|KMP;前后缀|-|构造模式串next;失配时移动模式指针;统计至首次成功的字符比较|KMP_COMPARISON_COUNT|不把next构造开销计入匹配比较|-|-|-
19C10|快速排序分层趟次判定|检查每个未定子区间的枢轴分割不变量|2|快速排序;枢轴划分|-|定位已归位枢轴;检查第二层各子区间是否完成划分|QUICKSORT_LEVEL_PASS|一趟处理所有未确定位置元素|-|-|仅处于排序后下标不足以认定枢轴，还需左右大小条件
19C11|多路最佳归并的补虚段|按满分支树叶数同余补足最少零权叶|1|多路归并;树边数|-|建立叶数与内部结点关系;求使其整除的最少补充量|K_WAY_MERGE_DUMMY_RUNS|指定归并路数和初始段数|-|-|-
19C12|存储程序计算机的基本思想|区分指令数据表示与操作数寻址|1|冯诺依曼结构|-|识别预存程序和统一编码;检验数据是否必须立即给出|STORED_PROGRAM_PROPERTIES|基本体系结构断言|-|-|不把解析的数据均在主存说法覆盖寄存器寻址
19C13|同位宽有无符号类型转换|保持位模式后按补码重新解释|1|补码;无符号数|-|形成无符号机器数;按题内短整型宽度解释符号权|SIGNED_UNSIGNED_REINTERPRET|给定16位短整数转换|-|-|按原题定长补码机器口径，不泛化所有C实现
19C14|缺页异常的处理与重启|沿地址转换故障调页后重试原指令|1|请求分页;故障异常|-|识别故障触发和软件调页职责;确定返回重试位置|PAGE_FAULT_RESTART|判断错误的恢复位置|-|-|-
19C15|带符号基址位移与大端字节地址|先符号扩展求有效地址再定位最低字节|2|基址寻址;补码|大端存储|扩展负位移并加基址;按操作数宽度定位最低有效字节|BASE_DISPLACEMENT_ENDIAN|位移宽度小于地址宽度|-|-|-
19C16|时钟周期与指令执行周期|区分时钟节拍和整条指令所需阶段|1|时钟;指令周期|-|联系组合延迟与时钟约束;检查是否每拍必定发出新指令|CLOCK_INSTRUCTION_CYCLES|处理器时钟特性|-|-|源文将脉宽等同周期不严谨，标签区分完整周期与指令周期
19C17|指令取数执行所用部件|按寄存器和间接访存的数据路径分类|1|寻址方式;ALU|-|识别两个操作数的获取部件;定位运算部件;区分已完成的译码阶段|INSTRUCTION_OPERAND_COMPONENTS|限定取数和执行阶段|-|-|-
19C18|流水线写后读相关|匹配前指令目的寄存器和后指令源寄存器|2|指令读写集合;流水线|-|提取各指令寄存器读写集合;逐对检查数据依赖|PIPELINE_RAW_DEPENDENCE|含访存读写指令|-|-|不把数据相关一律解释为必须等待写回，是否停顿依旁路实现
19C19|多通道存储器带宽|有效传输率乘位宽和通道数|1|总线带宽;位字节换算|-|换算单通道每次字节数;累计独立通道传输率|MULTICHANNEL_MEMORY_BANDWIDTH|题给频率按有效数据传输次数使用|-|-|DDR3-1333已是题内有效传输率，不再次乘二
19C20|磁盘扇区组织|区分数据容量格式开销和最小读写单位|1|磁盘;扇区|-|识别扇区内数据与控制信息;确定块式访问粒度|DISK_SECTOR_ORGANIZATION|机械磁盘基本性质|-|-|-
19C21|中断I/O的CPU占用|每秒中断次数乘单次开销再除以主频|1|设备缓冲;CPU周期|-|按传输率和缓冲量求中断频率;换算周期占比|INTERRUPT_CPU_FRACTION|每次交换一个缓冲寄存器|-|-|-
19C22|DMA各阶段控制主体|区分驱动准备控制器搬运和完成中断|1|DMA;设备驱动|-|映射传输参数总线申请和传送控制;识别结束处理主体|DMA_TRANSFER_STAGES|判断四阶段描述|-|-|-
19C23|用户级与内核级线程管理|按调度者和控制块归属区分线程层次|1|用户态内核态;线程|-|确定线程管理和调度的层次;比较切换开销与内核支持需求|USER_KERNEL_THREADS|不预设一对一线程模型|-|-|-
19C24|进程唤醒事件|把等待条件满足对应阻塞到就绪|1|进程状态;互斥|-|分析I/O完成和锁释放是否满足等待;区分时间片到期|PROCESS_WAKE_EVENTS|判断可能唤醒事件|-|-|-
19C25|系统调用接口与执行权限|区分应用发起和内核服务阶段|1|系统调用;特权态|-|识别服务程序执行模式;说明受控设备访问;比较不同系统接口|SYSCALL_INTERFACE_PRIVILEGE|多项系统调用性质|-|-|-
19C26|文件系统空闲块管理|识别可表示未分配块的结构|1|位图;FAT|-|检查位图空闲链和FAT的空闲标记;与inode文件属性区分|FREE_DISK_BLOCK_STRUCTURES|四类文件系统数据结构|-|-|-
19C27|二级反馈队列等待时间|先执行高优先级时间片再按剩余长度调度|2|反馈队列;等待时间|-|模拟高队列轮转和降级;在低队列比较剩余时间;累计非运行时间|FEEDBACK_QUEUE_WAIT|低队列采用短进程优先|-|-|-
19C28|共享段的逻辑与物理标识|区分进程局部段号和共享物理副本|1|分段;共享段表|-|比较不同进程的逻辑段号;确定共享表项和最后释放条件|SHARED_SEGMENT_IDENTITY|两个进程共享一段|-|-|-
19C29|LRU页面置换计数|维护最近访问次序并区分填空框与换出|2|LRU;局部置换|-|按访问更新新旧次序;只在无空页框时统计替换|LRU_REPLACEMENT_TRACE|固定四页框且初始为空|-|-|源表首个物理块有笔误，按明确访问序列跟踪
19C30|死锁预防避免检测与解除|将机制对应其能保证的状态性质|1|死锁必要条件;银行家算法|-|区别不安全和已死锁;判断预防与资源剥夺的作用|DEADLOCK_HANDLING_ROLES|传统多进程资源死锁模型|-|-|源文至少两进程的结论限定其传统资源模型，不扩展到重入锁自死锁
19C31|二级分页地址字段提取|按图给位宽切分虚拟地址|1|二进制十六进制;分页|-|对齐虚拟地址位串;分别提取目录号和页号|TWO_LEVEL_PAGE_FIELDS|十位十位十二位地址结构|-|-|-
19C32|最佳适应的外部碎片倾向|分析最接近请求大小的分割余量|1|动态分区|-|比较各分配规则选择的空闲块;分析小剩余区的可用性|BEST_FIT_FRAGMENTATION|定性比较分配算法|-|-|-
19C33|OSI会话层功能|按层次序定位应用对话管理|1|OSI分层|-|定位所问层次;区分会话路由和数据表示职责|OSI_SESSION_FUNCTION|自下而上第五层|-|-|-
19C34|以太网命名中的介质标识|解释标准名末尾介质代号|1|以太网介质|-|区分速率基带和介质三部分;匹配导向介质|ETHERNET_NAME_MEDIUM|原题100BaseT命名|-|-|不引用文件外的新接口规格
19C35|滑动窗口序号空间限制|约束收发窗口之和避免新旧帧混淆|1|滑动窗口;模序号|-|求可用序号总数;扣除发送窗口后求接收上界|ARQ_WINDOW_SEQUENCE_BOUND|收发窗口允许不等长|-|-|-
19C36|CSMA/CD传播时延上界|最小帧发送时间覆盖往返碰撞传播|1|CSMA/CD;发送延迟|-|换算最小帧发送时间;由往返约束求单向上界|CSMA_CD_MIN_FRAME_BOUND|给帧长与链路速率|-|-|原解析回复应理解为碰撞传播，不是每帧收到确认
19C37|变长子网划分的最小子网|逐次二分完整地址块以形成指定数量子网|2|CIDR;二叉前缀树|-|构造覆盖原地址空间的变长划分;求最深子网主机位;扣除保留地址|VLSM_SMALLEST_COMPLETE_PARTITION|要求将整个网段划分为指定数量|-|-|完整划分是题目口径，不任意遗留未分配地址后再缩小子网
19C38|TCP快速重传触发时刻|区分首次确认与后续三个重复确认|1|TCP累计确认;快速重传|-|追踪丢失段后的重复确认;定位达到触发次数的时刻|TCP_FAST_RETRANSMIT_TIMING|时序图同时标超时点|-|-|-
19C39|TCP握手确认号|对被确认方向的SYN计入一个序号|1|TCP三次握手|-|识别第三次握手的确认对象;按对端初始序号计算确认号|TCP_HANDSHAKE_ACK|双方初始序号不同|-|-|-
19C40|C/S与P2P交互模型|区分规定的通信角色与文件分发能力|1|网络应用模型|-|核对客户端和服务器发起响应职责;分析对等节点共同上传|CS_P2P_MODEL_PROPERTIES|纯C/S与P2P模型比较|-|-|C/S模型中的角色限制不等同主机之间物理上无法建立其他连接
19A41|单链表首尾交替重排|找中点逆置后半段再交错合并|3|快慢指针;链表逆置|-|说明分段与逆置的目的/实现中点定位;原地逆置后半段;交错连接并正确结束链尾/累计各次线性遍历的时间|LINKED_LIST_ALTERNATING_ENDS|要求常数额外空间|-|1>2;2>3|原代码类型HEAD未定义且缺少逆置断链和最终收尾，不能直接作为正确程序交付
19A42|可增长且复用结点的循环链队列|用循环空闲段与队头队尾指针维持常数操作|3|链式队列;循环链表|-|选择满足动态扩展和常数操作的存储结构/构造初始空闲结点;定义队空与当前空间耗尽条件/追踪首元素入队后的指针与结点/入队时复用或扩展结点;出队时移动指针但不释放结点|GROWABLE_REUSABLE_LINK_QUEUE|占用空间只增不减|-|1>2;2>3;2>4|队满表示现有可用空间耗尽，仍允许扩容入队
19A43|带碗约束的哲学家同步|限制同时取筷人数并独立互斥每根筷子|3|信号量;死锁环路|-|定义碗容量和筷子信号量;设置兼顾资源量与破环的初值;安排先取得容量资格再取筷及成对释放|DINING_PHILOSOPHERS_BOWL_BOUND|人数和碗数均可变|-|-|源文字漏写n及数组初始化不能保证所有元素为1，标签明确逐根初始化含义
19A44|磁盘簇地址转换与SSTF|按几何参数换算柱面磁道扇区再逐次选最近请求|3|CHS;簇与扇区|设备驱动|按几何容量求总字节量/将簇号映射为柱面;逐次重算距离确定服务次序/换算指定簇的物理地址;指出地址转换的软件层|DISK_CHS_SSTF|每簇含多个扇区|-|-|物理编号按题内从零开始的口径
