25C01|平方阈值嵌套循环复杂度|对根号级外层的线性内层作等差求和|1|渐近复杂度;等差求和|-|由外层条件求次数范围;累计各次内层执行量|SQRT_NESTED_ARITHMETIC_LOOP|内层上界随外层增长|-|-|源根号排版丢失，不能把内外循环次数直接误写成n
25C02|括号匹配所需栈深|统计最大同时未闭合括号数|1|栈;括号嵌套|-|逐字符更新未闭合层数;比较峰值与容量|PARENTHESIS_STACK_DEPTH|有限符号栈容量|-|-|-
25C03|二叉树顺序存储合法性|检查每个存在结点的祖先也存在|1|数组树下标|-|按下标计算父结点;排除无父的非空项|ARRAY_TREE_PARENT_VALIDITY|负数表示空位置|-|-|-
25C04|森林转换与二叉树性质|用标准转换及反例检验绝对断言|1|森林孩子兄弟表示;二叉树度数|-|检验完全树的单孩子可能性;识别森林与二叉树转换;区分一般树度数限制|FOREST_BINARY_PROPERTIES|多种树性质并列|-|-|选项链式树措辞含混，其他明确结构足以判断考点
25C05|哈夫曼编码深度计数|构树后统计满足码长阈值的叶子|1|哈夫曼合并;叶深|-|按权值构造二叉树;计算叶深;按阈值计数|HUFFMAN_CODE_DEPTH_COUNT|七个字符且问长码数量|-|-|-
25C06|无向图最小度与存在环|由森林端点性质反证并排除其他断言|1|无向图;拓扑排序|-|联系无环分量的叶或孤点;检查有向环和多拓扑序反例|MIN_DEGREE_CYCLE_EXISTENCE|所有顶点度至少为二|-|-|源无环图必有度一顶点未覆盖孤点；一般带权最短路径也不只限Dijkstra
25C07|顺序分块查找的最优块长|平衡块数和块内长度的平均开销|1|分块查找;基本不等式|-|建立两阶段顺序平均比较量;求最小化的均匀块长|BLOCK_SEARCH_OPTIMAL_SIZE|两层均采用顺序查找|-|-|源分式和根号排版不完整，按两阶段开销直接求解
25C08|固定关键字数的B树计数|按高度根容量和子结点有序分配枚举|3|B树容量;整数分拆|-|限定可能高度;逐根关键字数量枚举子树容量;去重并累计结构数|B_TREE_STRUCTURE_ENUMERATION|七个互异键四阶树|-|-|-
25C09|开放定址的探测覆盖与冲突|比较线性全遍历和二次残基覆盖|1|线性探测;二次探测|-|检查非满表空位是否必可达;区分同义词与探测造成的冲突|HASH_PROBE_COVERAGE|不附加二次探测保证条件|-|-|-
25C10|排序最坏移动次数|按每轮交换与逐次搬移比较|1|选择排序;排序代价|-|界定移动而非比较次数;求各算法最坏搬移数量级|SORT_WORST_MOVEMENTS|只比较元素移动|-|-|源称平均移动，题目要求最坏情况，按每轮至多一次交换可确定上界
25C11|希尔排序增量识别|检查各趟间隔子序列有序|1|希尔排序|-|按不同增量分组;验证两趟结果的组内顺序|SHELL_GAP_INVARIANT|两次给出中间序列|-|-|-
25C12|负短整数转无符号整型|按目标模数解释符号扩展位串|1|补码;类型转换|-|形成短整数机器数;扩宽并解释无符号值|SIGNED_SHORT_TO_UNSIGNED|题内32位unsigned与16位short|-|-|-
25C13|IEEE754正规数解码|拆字段去偏置并恢复隐藏位|1|IEEE754;位权|-|提取符号阶码尾数;恢复有效数和实际指数|IEEE754_NORMAL_DECODE|给定十六进制机器数|-|-|-
25C14|补码减法结果与溢出|保留低位并比较异号相减的符号变化|1|补码减法;OF|-|计算定长差;检查有符号数学结果是否越界|TWOS_SUBTRACT_OVERFLOW|八位操作数|-|-|源将最高进位直接作为OF依据错误，标签采用符号与范围判据
25C15|结构体数组步长与小端地址|先对齐成员和记录长度再定位目标字节|2|结构体对齐;数组布局|小端存储|计算记录中填充及数组步长;求目标记录起址;定位成员字节|STRUCT_ARRAY_ALIGNMENT_ENDIAN|结构体中间含字符数组|-|-|-
25C16|ISA与硬件实现的边界|按软件可见指令格式排除内部实现|1|ISA;微体系结构|-|识别指令长度规范;区分乘法器控制器总线组织|ISA_IMPLEMENTATION_BOUNDARY|四种设计选择|-|-|-
25C17|RISC常见实现特点|联系简单指令LoadStore和流水组织|1|RISC;流水线|-|比较访存和参数传递风格;判断流水线适配性|RISC_DESIGN_CHARACTERISTICS|题目使用通常与多采用口径|-|-|不把全部RISC指令都必须定长当作定义
25C18|CPI访存停顿与时钟约束|区分平均执行周期和最长硬件延迟|1|CPI;Cache|-|联系缺失率与额外停顿;比较单周期与流水时钟依据|CPI_CACHE_CLOCK_CONSTRAINTS|多种CPU设计并列|-|-|-
25C19|控制器复杂度与专用状态|区分PC角色和通用寄存器组|1|数据通路;控制器|-|识别专用取指状态;比较译码时序与流水冒险职责|CPU_CONTROLLER_DATAPATH_PROPERTIES|题内典型CPU结构|-|-|不把特定ISA可能暴露PC编号的实现引入本题
25C20|总线有效传输率与时钟频率|按题给MT每秒口径避免重复乘传输次数|1|总线带宽;位字节换算|-|识别已含每拍次数的有效传输率;乘每次字节数|BUS_EFFECTIVE_TRANSFER_RATE|源附原题图片明确单位MT每秒|-|-|解析数处混用时钟与工作频率，题干和原题图片已明确有效传输率
25C21|DMA适用设备|按数据量与传输速率选择搬运方式|1|DMA;设备特性|-|区分高速块传送和低速字符交互|DMA_DEVICE_SELECTION|网卡固态盘键盘打印机比较|-|-|DMA仍需预处理和完成处理，不标为完全不占CPU
25C22|DMA完成的外部中断|区分硬件完成通知与软件执行事件|1|中断异常;DMA|-|识别外部控制器完成请求;排除断点和内部处理结束|DMA_COMPLETION_INTERRUPT|多个结束事件辨析|-|-|-
25C23|上下文切换的进程与系统状态|区分每进程寄存器和系统共享向量表|1|上下文切换;页表基址|-|识别需保存恢复的执行环境;排除系统级固定入口基址|CONTEXT_SYSTEM_REGISTER_BOUNDARY|分页系统中的寄存器比较|-|-|-
25C24|虚拟机监控器与客户系统控制|区分资源监管权限虚拟化与ISA仿真|1|虚拟机;VMM|-|识别一主机多虚机;比较监控器和客户权限;区分异构指令模拟|VIRTUALIZATION_VMM_PRIVILEGE|虚拟化含软件仿真广义口径|-|-|Ring负一为非正式说法，不替代具体硬件模式；不引入外部产品说明
25C25|有序就绪链表操作复杂度|插入扫描定位并从队首选择|1|单链表;优先级|-|计算保持优先序的插入代价;分析队首摘取代价|PRIORITY_LINKED_QUEUE_COMPLEXITY|高优先级在表头|-|-|-
25C26|LRU页面置换计数|从已驻留集合开始更新访问次序|2|LRU;局部置换|-|不将已在内存的初始页计为缺页;追踪每次访问及换出|LRU_REPLACEMENT_TRACE|三个页框预装初始页|-|-|-
25C27|单条指令完成所需最少页框|按取指间接寻址与操作数访问范围判断|1|指令寻址;请求分页|-|分析一条指令可能同时需要的页面;区分运行最低需求与总空间|MIN_FRAMES_ADDRESSING_MODE|不要求具体页框数|-|-|不采用源文过度简化的单地址只需一页框例子
25C28|VFS统一接口|区分文件系统抽象层与物理存放位置|1|虚拟文件系统|-|说明跨本地和网络文件系统的统一操作界面|VFS_UNIFIED_INTERFACE|四项虚拟文件系统性质|-|-|-
25C29|新建文件的目录项与inode|按名称索引和属性数据分工分配信息|1|inode;目录项|-|建立节点和名称映射;定位访问权限的保存位置|FILE_CREATE_DIRECTORY_INODE|目录采用名称加节点号|-|-|-
25C30|内存映射文件的虚拟空间与共享|区分面向进程的映射语义和持久化实现|1|内存映射;共享内存|-|识别文件映射到虚拟空间;判断共享映射的通信能力|MMAP_SHARED_VIRTUAL_SPACE|源明确记录方向措辞争议|-|-|不推测出题者意图，也不把共享写入解释为立即同步落盘；标签只提取明确映射与共享机制
25C31|FAT管理块占用状态|由分配表特殊标记识别空闲与已用簇|1|FAT;外存空间|-|区分全盘块状态与单文件元数据|FAT_FREE_BLOCK_STATE|选择记录外存使用情况的结构|-|-|-
25C32|文件系统逻辑块与设备特性|区分共同块抽象和设备专属物理管理|1|文件系统;HDD与SSD|-|识别逻辑格式化中的块大小;区分寻道与磨损均衡|FILESYSTEM_DEVICE_BLOCK_BOUNDARY|比较机械与固态设备共同功能|-|-|不把文件布局无法影响机械寻道代价作为一般结论
25C33|电路报文与分组交换时延比较|分别计入建连整报文转发和分组流水|2|交换方式;发送时延|-|按各方式建立完成时间;统一位字节单位;比较差异部分|SWITCHING_TRANSFER_LATENCIES|链路速率逐段提高|-|-|源分式未显示乘八，标签统一量纲后比较
25C34|最小码距的检错纠错能力|两两异或计数后取最小距离|1|海明距离;差错编码|-|计算不同码字间距离;求保证检错和纠错上界|HAMMING_CODE_CAPABILITY|给出完整编码集合|-|-|-
25C35|截断二进制指数退避|按碰撞次数上限限制随机窗口|1|CSMA/CD退避|-|将指数截断到协议门限;求最大时隙数;换算时间|BINARY_EXPONENTIAL_BACKOFF_MAX|碰撞次数超过指数增长门限|-|-|源最终乘法数值笔误，不影响门限和时隙计数标签
